x,y,z,Index,10.0954277,9.96587204,10.33529979,
1966.1533200000003,341.61096000000003,5320.21926,,,,,
1947.0783200000003,337.92816,5340.59586,,,,,
1956.2915200000002,357.50936,5344.83376,,,,,
1942.7603200000003,364.69186,5338.06996,,,,,
1962.3027200000004,347.00866,5334.39946,,,,,
1950.1655200000005,357.57396,5346.60956,,,,,
1954.4479200000005,357.68485999999996,5355.19586,,,,,
1941.0051200000005,362.86656,5352.18426,,,,,
1950.4115200000003,351.55666,5356.92066,,,,,
1943.1965200000004,355.71806,5356.84586,,,,,
1939.1471200000003,338.19806,5354.62476,,,,,
1952.5881200000003,329.91086,5356.64616,,,,,
1935.2245200000002,318.70706,5358.04686,,,,,
1928.9091200000005,301.03476,5345.38686,,,,,
1915.5927200000003,314.59216000000004,5351.00396,,,,,
1937.7775200000003,295.28396,5375.70706,,,,,
1943.6793200000004,283.66366,5359.58486,,,,,
1929.3457200000005,281.71426,5361.17726,,,,,
1937.5113200000003,277.48746,5357.48926,,,,,
1935.5369200000005,283.76966,5363.21326,,,,,
1929.6359200000004,274.69656,5373.36446,,,,,
1908.3449200000002,268.83086000000003,5385.1633600000005,,,,,
1922.5195200000005,261.34456,5373.03636,,,,,
1922.5391200000004,251.01276,5370.99636,,,,,
1918.5563200000001,249.06496,5376.56276,,,,,
1922.8119200000003,247.08566,5383.22826,,,,,
1922.7565200000004,239.79976,5378.39646,,,,,
1931.9241200000001,246.92916,5376.78256,,,,,
1920.69692,264.64046,5385.33416,,,,,
1914.4731200000003,261.52506,5381.39226,,,,,
1901.6781200000003,247.55016,5404.57156,,,,,
1889.3083200000003,265.17786,5407.43096,,,,,
1897.3033200000004,253.57575999999997,5393.23816,,,,,
1893.3053200000004,247.47736,5396.85396,,,,,
1878.0591200000003,255.96985999999998,5407.08566,,,,,
1876.0557200000003,267.40306000000004,5412.88416,,,,,
1865.8813200000004,273.74656,5419.40006,,,,,
1870.0663200000004,260.33076,5419.28316,,,,,
1866.2067200000004,250.20096,5428.51236,,,,,
1840.4905200000005,262.73816,5430.10216,,,,,
1852.6867200000004,265.66976,5424.70426,,,,,
1863.8277200000002,242.71806,5410.40516,,,,,
1862.0087200000005,252.22496,5424.68336,,,,,
1863.77772,244.74866,5408.54396,,,,,
1883.4331200000004,234.39606,5412.54176,,,,,
1881.3667200000004,236.46806,5412.53316,,,,,
1891.6407200000003,236.41006,5412.72516,,,,,
1885.4379200000005,236.41506,5410.71896,,,,,
1899.5987200000004,238.23036,5400.6170600000005,,,,,
1907.0235200000004,220.78065999999998,5407.11666,,,,,
1905.0317200000002,230.15346,5412.88536,,,,,
1911.3595200000004,225.07196,5419.54456,,,,,
1925.4475200000002,222.69196000000002,5404.65556,,,,,
1919.2421200000003,240.28485999999998,5407.63016,,,,,
1923.3391200000005,218.52316,5400.77556,,,,,
1930.5783200000005,234.03985999999998,5407.75196,,,,,
1942.7379200000005,240.04716,5401.45326,,,,,
1934.7683200000004,240.28726,5413.59116,,,,,
1934.7763200000004,232.01586,5411.58096,,,,,
1943.0223200000005,234.05966,5413.65536,,,,,
1934.6415200000004,242.25825999999998,5407.94796,,,,,
1956.0637200000003,231.67056,5397.80166,,,,,
1946.8823200000006,233.84276,5401.44066,,,,,
1930.4453200000003,247.38776000000001,5405.10916,,,,,
1930.3475200000003,244.20776,5399.39146,,,,,
1928.4195200000001,242.24836000000002,5404.99626,,,,,
1925.6691200000002,251.83556000000002,5423.98276,,,,,
1923.6759200000004,247.75616,5425.77576,,,,,
1909.2177200000003,240.53656,5419.72966,,,,,
1917.2155200000002,255.83886,5413.48826,,,,,
1906.6571200000005,261.88436,5401.09416,,,,,
1899.5247200000001,265.07516,5404.78646,,,,,
1905.0595200000002,256.04256,5421.76736,,,,,
1911.3043200000004,262.27835999999996,5427.64496,,,,,
1887.6067200000005,267.53296,5425.38686,,,,,
1887.7335200000002,265.56196,5431.03006,,,,,
1887.82012,260.45566,5433.79206,,,,,
1906.9531200000004,253.83646,5413.26646,,,,,
1917.4129200000002,265.30436,5425.91386,,,,,
1923.4415200000005,251.71305999999998,5415.43486,,,,,
1913.3453200000004,271.56836,5429.70846,,,,,
1917.3383200000003,258.00356,5420.13656,,,,,
1925.7061200000003,238.41315999999998,5421.89806,,,,,
1921.4979200000002,255.94976,5422.07456,,,,,
1919.4801200000004,242.53896,5419.95146,,,,,
1923.5205200000003,244.53145999999998,5417.22156,,,,,
1913.6297200000001,265.58086,5441.91056,,,,,
1923.3451200000004,261.98526000000004,5413.69286,,,,,
1930.5369200000005,261.94466,5413.82726,,,,,
1928.6165200000005,262.06056,5420.40736,,,,,
1921.5109200000004,267.34156,5426.02046,,,,,
1928.6411200000002,271.39196,5424.32346,,,,,
1923.6425200000006,267.38956,5429.84086,,,,,
1917.2897200000002,273.48636,5422.25106,,,,,
1902.0019200000004,265.39136,5425.62586,,,,,
1895.9755200000002,271.74146,5434.10956,,,,,
1917.7031200000001,258.28666,5438.10106,,,,,
1919.5315200000005,253.96056000000002,5425.7883600000005,,,,,
1917.5625200000002,269.55926,5434.48296,,,,,
1921.4471200000003,278.67376,5426.18436,,,,,
1925.7513200000003,261.21166,5430.73536,,,,,
1911.1601200000005,267.33996,5422.0464600000005,,,,,
1913.2881200000002,261.17696,5423.88646,,,,,
1923.4183200000004,255.83386,5415.49446,,,,,
1930.6297200000004,245.46146,5413.58886,,,,,
1921.61172,242.58696,5423.77186,,,,,
1933.0569200000002,247.80826,5432.56706,,,,,
1931.1557200000004,247.93906,5440.09266,,,,,
1898.4133200000003,248.22896,5446.09676,,,,,
1900.2851200000002,263.59586,5441.63116,,,,,
1900.4413200000004,246.12716,5444.21436,,,,,
1894.2319200000004,267.85576000000003,5448.19406,,,,,
1885.7479200000002,263.55786,5433.79836,,,,,
1896.5095200000003,265.94766,5458.60316,,,,,
1902.3385200000002,250.13206000000002,5437.69386,,,,,
1911.7311200000004,248.12376,5444.45536,,,,,
1886.1251200000004,241.08716,5445.76206,,,,,
1892.5485200000003,246.42686,5460.13426,,,,,
1892.4025200000003,248.38296,5453.5455600000005,,,,,
1896.2853200000004,254.39196,5444.25676,,,,,
1909.50572,240.76006,5433.91216,,,,,
1907.5487200000005,243.95166,5439.59146,,,,,
1907.3719200000003,247.95326,5432.08706,,,,,
1913.3403200000002,251.90516000000002,5423.75236,,,,,
1909.1793200000002,240.50676,5417.83866,,,,,
1921.5429200000003,234.25596,5417.97966,,,,,
1919.9735200000005,243.95656,5444.54936,,,,,
1915.7295200000003,243.87546,5437.85406,,,,,
1921.5559200000002,245.64775999999998,5421.92556,,,,,
1931.0789200000004,247.87946,5436.31066,,,,,
1934.8259200000005,240.33196,5416.42766,,,,,
1930.7177200000006,253.80736,5420.32656,,,,,
1945.4139200000002,263.28106,5438.69396,,,,,
1949.2689200000004,243.40096,5420.52316,,,,,
1940.7435200000004,267.00786,5412.20276,,,,,
1954.4917200000002,258.95906,5429.35216,,,,,
1958.4959200000003,253.68055999999999,5422.73596,,,,,
1951.5515200000004,261.15606,5436.88836,,,,,
1968.5565200000003,260.69986,5414.52276,,,,,
1960.2883200000003,286.57576,5419.46916,,,,,
1968.4565200000002,264.76106,5410.80036,,,,,
1960.6299200000003,290.97966,5437.49326,,,,,
1956.4769200000003,271.30986,5429.56936,,,,,
1949.1203200000002,262.94496,5418.91526,,,,,
1943.4319200000004,267.48796,5443.44266,,,,,
1941.0369200000002,276.54786,5429.35586,,,,,
1932.7945200000001,280.71506,5429.26186,,,,,
1928.1781200000003,273.90516,5452.69906,,,,,
1927.6959200000003,280.77386,5431.05686,,,,,
1939.0589200000004,276.61906,5433.09946,,,,,
1943.2453200000004,276.65546,5436.95826,,,,,
1941.0151200000003,294.12086,5433.39116,,,,,
1932.9901200000004,287.07506,5440.69726,,,,,
1935.0181200000004,284.97326,5438.81486,,,,,
1926.1323200000002,289.44426,5457.6116600000005,,,,,
1907.3257200000005,300.68716,5445.13846,,,,,
1917.5407200000002,287.13226,5438.51826,,,,,
1921.55032,291.17026,5434.87266,,,,,
1927.5731200000002,278.60916,5424.40856,,,,,
1936.7711200000003,294.03976,5426.69586,,,,,
1951.1149200000004,280.47656,5421.09796,,,,,
1946.9857200000004,290.83156,5423.06116,,,,,
1951.0779200000004,293.89896,5423.18266,,,,,
1945.0273200000001,280.57096,5424.76476,,,,,
1925.41972,296.13416,5424.62346,,,,,
1942.7841200000005,286.64456,5417.25176,,,,,
1942.9583200000004,300.23086,5429.73696,,,,,
1954.3235200000001,288.83486,5429.78426,,,,,
1962.4561200000003,293.89476,5427.17586,,,,,
1958.2117200000002,304.16036,5423.46606,,,,,
1954.3365200000003,300.22666,5433.73016,,,,,
1968.4437200000004,297.86156,5419.78666,,,,,
1956.1939200000004,290.74956000000003,5421.34296,,,,,
1962.2355200000002,288.55006000000003,5414.80986,,,,,
1913.6295200000002,320.41986,5457.82826,,,,,
1937.1457200000002,289.15696,5443.64036,,,,,
1966.7625200000002,269.19146,5429.73156,,,,,
1962.3431200000002,286.56415999999996,5419.50756,,,,,
1972.6925200000003,273.11356,5419.50586,,,,,
1975.7007200000005,299.94096,5423.73286,,,,,
1968.6995200000003,286.67836,5429.07776,,,,,
1976.1815200000005,279.62005999999997,5441.39936,,,,,
1945.5417200000004,285.10896,5451.29836,,,,,
1962.9985200000003,269.48286,5446.67376,,,,,
1950.1911200000004,282.63216,5426.78156,,,,,
1935.3583200000003,275.92496,5452.86326,,,,,
1958.7751200000002,282.86886000000004,5444.89966,,,,,
1966.9711200000002,286.94326,5445.11286,,,,,
1980.2121200000004,286.77846,5439.68946,,,,,
1967.2091200000002,289.19736,5457.43416,,,,,
1945.5685200000003,287.19916,5453.21916,,,,,
1956.6587200000004,286.97146,5443.02986,,,,,
1941.2209200000004,284.96826,5440.82106,,,,,
1947.5849200000005,287.15776,5451.36656,,,,,
1960.7567200000003,289.00865999999996,5443.13646,,,,,
1958.9051200000004,297.45556,5455.50876,,,,,
1956.6087200000004,289.00206,5441.16866,,,,,
1978.1971200000003,300.27206,5445.51776,,,,,
1974.1013200000002,290.99366,5443.41586,,,,,
1971.2151200000003,287.02436,5451.80816,,,,,
1978.1877200000004,295.09126,5443.55226,,,,,
1982.1937200000004,292.91826000000003,5437.92626,,,,,
1990.8161200000004,293.18476,5457.93536,,,,,
1988.6309200000003,288.95636,5450.27336,,,,,
1984.4137200000002,290.96546,5445.49886,,,,,
1992.5815200000004,279.49746,5439.81556,,,,,
2009.6329200000005,270.79966,5417.33076,,,,,
2005.7229200000004,273.04716,5427.68426,,,,,
2005.8265200000003,275.19696,5433.38706,,,,,
2007.7907200000004,284.42736,5431.66856,,,,,
1992.2811200000006,302.02776,5431.63386,,,,,
1988.1063200000006,299.93095999999997,5427.74526,,,,,
1988.5961200000004,295.13756,5450.36276,,,,,
1971.1075200000002,289.01026,5447.11046,,,,,
1966.9827200000002,284.88286,5445.08306,,,,,
1978.3605200000004,295.22536,5452.06176,,,,,
1966.8929200000002,273.43146,5437.35516,,,,,
1967.1939200000004,285.04676,5455.48356,,,,,
1976.0181200000004,284.66676,5434.8553600000005,,,,,
1959.0921200000003,277.94136000000003,5459.00766,,,,,
1954.90712,291.35716,5459.12456,,,,,
1975.9333200000005,292.87856,5433.08356,,,,,
1962.9557200000002,283.93546,5448.77336,,,,,
1964.8163200000004,291.01606,5441.35206,,,,,
1978.0019200000004,283.56536,5431.09686,,,,,
1975.9087200000004,283.54715999999996,5429.16746,,,,,
1981.9887200000003,281.37746,5424.52536,,,,,
1997.5587200000002,290.72616,5435.34796,,,,,
2003.3583200000003,290.40826,5417.49866,,,,,
1993.3723200000004,290.68976000000004,5431.48916,,,,,
1993.5617200000002,308.42666,5445.92496,,,,,
2009.5611200000003,290.40326,5419.50486,,,,,
2011.7307200000002,300.82776,5428.20176,,,,,
2007.8225200000002,306.18075999999996,5439.54546,,,,,
2042.6223200000004,288.29136,5428.59896,,,,,
2029.3233200000004,298.75816000000003,5434.17136,,,,,
2031.1937200000002,300.67286,5425.73006,,,,,
2031.3795200000004,312.19876,5438.18546,,,,,
2016.9959200000005,312.27996,5437.91666,,,,,
2033.0579200000004,313.96446000000003,5420.28916,,,,,
2022.8143200000004,322.32366,5423.99836,,,,,
2027.0369200000002,329.63106,5431.74346,,,,,
2031.0197200000002,331.57885999999996,5426.17706,,,,,
2022.9269200000003,340.00096,5434.65216,,,,,
2037.7993200000003,315.69786,5401.50496,,,,,
2040.2931200000003,333.61686000000003,5428.27066,,,,,
2046.5177200000003,316.03886,5426.24156,,,,,
2040.6913200000001,314.26656,5442.17006,,,,,
2023.1769200000003,329.84796,5443.95816,,,,,
2020.9873200000004,340.10195999999996,5440.28676,,,,,
2038.3021200000005,322.29626,5428.06836,,,,,
2018.8405200000004,335.90336,5434.51576,,,,,
2018.9137200000002,329.75196,5436.31736,,,,,
2020.7877200000005,337.87766,5429.85646,,,,,
2052.69732,320.15466000000004,5428.30736,,,,,
2035.3427200000003,324.47836,5434.65906,,,,,
2044.3513200000002,322.17206,5422.51056,,,,,
2028.9497200000005,327.43986,5424.18806,,,,,
2038.3253200000004,318.17546,5428.00876,,,,,
2033.4263200000005,320.45856,5440.23406,,,,,
2018.4529200000004,329.39436,5413.62536,,,,,
2023.2845200000004,327.86206,5448.65586,,,,,
2031.1809200000002,333.77336,5434.71636,,,,,
2046.6267200000004,327.50516,5434.91496,,,,,
2050.6737200000002,307.77405999999996,5426.19916,,,,,
2056.61272,327.22366,5420.92446,,,,,
2054.8481200000006,320.21756,5433.07326,,,,,
2050.75952,323.36116,5434.93216,,,,,
2044.5219200000004,329.54736,5433.01536,,,,,
2054.56152,333.44626,5422.86646,,,,,
2048.48552,331.48026,5426.50346,,,,,
2058.7559200000005,325.21126,5424.71506,,,,,
2064.02192,315.97006,5428.45896,,,,,
2076.1333200000004,327.11346000000003,5421.2892600000005,,,,,
2076.12172,329.17386,5421.31906,,,,,
2080.1291200000005,340.45306,5419.6687600000005,,,,,
2080.3465200000005,329.24005999999997,5427.06886,,,,,
2087.19012,346.51916,5415.16506,,,,,
2075.7887200000005,350.64416,5411.23146,,,,,
2084.8625200000006,350.45786000000004,5402.89476,,,,,
2065.7809200000006,368.49866,5429.25726,,,,,
2054.7407200000002,366.69575999999995,5441.30776,,,,,
2089.29712,337.23576,5415.06936,,,,,
2061.7561200000005,360.31006,5430.95226,,,,,
2065.7223200000003,344.65506,5419.45956,,,,,
2032.7415200000005,353.03756000000004,5416.12786,,,,,
2032.8607200000004,348.99126,5420.79576,,,,,
2042.3109200000004,347.02766,5430.39376,,,,,
2007.1771200000003,362.58846,5424.29146,,,,,
2024.6929200000004,360.45926,5426.47906,,,,,
2024.6277200000004,358.33925999999997,5422.66726,,,,,
2022.8877200000004,360.66456,5438.7321600000005,,,,,
2040.2293200000004,344.94906,5428.43456,,,,,
2031.2323200000003,345.19496,5440.55326,,,,,
2029.1775200000004,345.20655999999997,5440.51486,,,,,
2033.1451200000006,343.00376,5432.99786,,,,,
2033.1755200000005,351.30496,5436.89906,,,,,
2022.8515200000004,353.39356000000004,5434.84586,,,,,
2022.6417200000003,366.68186,5428.42106,,,,,
2027.0679200000002,372.07786,5445.59136,,,,,
2018.5375200000003,376.02155999999997,5431.31486,,,,,
2036.7347200000006,383.96506,5419.48816,,,,,
2052.1653200000005,373.54626,5417.73616,,,,,
2054.3157200000005,383.95586000000003,5425.4875600000005,,,,,
2046.1567200000002,366.45905999999997,5423.18966,,,,,
2034.8763200000003,369.64326,5424.91416,,,,,
2042.1307200000006,389.31056,5433.84116,,,,,
2020.5423200000005,378.04056,5429.4920600000005,,,,,
1999.2947200000003,391.86786,5449.13806,,,,,
1999.29832,398.07885999999996,5451.11846,,,,,
1999.0371200000004,399.94556,5438.85676,,,,,
2005.0943200000004,391.54996,5431.28876,,,,,
2015.5563200000001,395.77666,5441.94086,,,,,
2034.6907200000003,402.60966,5425.39096,,,,,
2018.3889200000003,395.56556,5429.70696,,,,,
2030.8199200000004,384.19356,5431.66446,,,,,
2022.4011200000002,382.01566,5421.08056,,,,,
2041.7105200000003,381.74156,5411.04486,,,,,
2034.9411200000002,382.10996,5431.71146,,,,,
2032.5871200000006,373.61176,5414.53486,,,,,
2046.0777200000005,373.64066,5421.40296,,,,,
2061.2275200000004,375.42035999999996,5409.42926,,,,,
2073.64692,366.10876,5411.41656,,,,,
2063.2871200000004,350.57966,5402.49156,,,,,
2061.3761200000004,355.87636000000003,5411.03716,,,,,
2063.29512,342.30826,5400.48136,,,,,
2073.7071200000005,348.56556,5409.27226,,,,,
2067.3547200000003,344.31566000000004,5398.69696,,,,,
2091.0939200000003,355.64856000000003,5407.81196,,,,,
2065.6273200000005,368.37946,5421.69326,,,,,
2071.5849200000002,353.69836000000004,5407.41736,,,,,
2077.7797200000005,361.96476,5411.43376,,,,,
2093.06392,363.84875999999997,5406.07856,,,,,
2079.95512,371.35906,5420.11576,,,,,
2073.6715200000003,375.44016,5415.33266,,,,,
2076.03612,358.07906,5425.51826,,,,,
2067.7401200000004,358.06586000000004,5421.58266,,,,,
2071.9251200000003,344.65006,5421.46576,,,,,
2073.9813200000003,358.09066,5425.47986,,,,,
2071.6475200000004,373.40626000000003,5416.20996,,,,,
2088.9391200000005,359.72136,5404.05116,,,,,
2075.4231200000004,371.05446,5399.23796,,,,,
2079.4327200000002,375.09245999999996,5395.59236,,,,,
2086.86252,377.30596,5408.04806,,,,,
2079.83332,392.99326,5420.4286600000005,,,,,
2079.89712,381.66106,5420.26476,,,,,
2081.7291200000004,383.54596,5409.93246,,,,,
2077.8503200000005,373.40126000000004,5418.21616,,,,,
2092.94652,371.00056,5402.40086,,,,,
2075.5459200000005,373.21916,5405.88626,,,,,
2093.0987200000004,357.66756,5405.98916,,,,,
2086.7705200000005,373.09576,5402.31546,,,,,
2079.76272,381.55676000000005,5413.64626,,,,,
2071.44792,371.18196,5405.77966,,,,,
2083.61292,386.50576,5402.45156,,,,,
2075.44592,377.28036000000003,5402.16386,,,,,
2083.81872,377.35316,5409.88146,2017,21037.04123,3760.653306,55912.74672,59857.62159
2075.4495200000006,383.49136000000004,5404.14426,2018,20952.55057,3821.825822,55853.45104,59776.44788
2083.7151200000003,375.20336000000003,5404.17866,2019,21035.99534,3739.228675,55853.80657,59800.85818
2077.36412,384.40566,5397.57906,2020,20971.87928,3830.937619,55785.59773,59720.42127
2088.7293200000004,373.00966,5397.62636,2021,21086.61583,3717.366541,55786.08659,59754.09306
2073.5049200000003,363.92916,5403.82276,2022,20932.91901,3626.87144,55850.12824,59754.31464
2075.7071200000005,375.41366,5414.42556,2023,20955.15116,3741.324498,55959.71135,59871.57225
2077.4127200000003,368.92285999999996,5395.46456,2024,20972.36992,3676.638015,55763.74373,59690.47732
2071.42252,382.54396,5407.83456,2025,20911.89629,3812.384155,55891.59139,59797.25468
2065.2349200000003,386.69956,5407.77896,2026,20849.42982,3853.798333,55891.01675,59777.55631
2055.88472,384.60196,5401.90336,2027,20755.03555,3832.89392,55830.29066,59686.54733
2071.3363200000003,377.30356,5402.08706,2028,20911.02606,3760.158999,55832.18926,59738.12153
2056.2633200000005,375.58346,5417.84276,2029,20758.85768,3743.016703,55995.02914,59836.30699
2079.6659200000004,402.17566,5414.88976,2030,20995.11694,4008.031165,55964.509,59907.30771
2092.8979200000003,386.48336,5404.51536,2031,21128.69963,3851.643711,55857.28647,59843.90996
2094.99112,386.50156,5406.44476,2032,21149.83138,3851.82509,55877.22739,59869.99637
2096.9307200000003,386.40056,5400.81016,2033,21169.41248,3850.818537,55818.99211,59822.51005
2081.3469200000004,386.35346,5392.01266,2034,21012.08735,3850.349145,55728.06731,59682.07846
2086.77552,392.75896,5408.27156,2035,21066.89139,3914.185538,55896.10792,59862.42262
2075.60852,392.92706,5414.67886,2036,20954.15575,3915.860801,55962.32928,59884.83037
2094.9179200000003,392.65296,5404.64316,2037,21149.0924,3913.129155,55858.60732,59856.33384
2077.52532,386.60016,5406.11836,2038,20973.50666,3852.807725,55873.85395,59804.8465
2099.1021200000005,399.93055999999996,5410.49726,2039,21191.33369,3985.656786,55919.1112,59932.50437
2100.99172,401.86016,5403.00146,2040,21210.41001,4004.886933,55841.63985,59868.26667
2098.8779200000004,388.37485999999996,5396.15086,2041,21189.07029,3870.494158,55770.83685,59785.81494
2073.5421200000005,394.99906,5414.67026,2042,20933.29456,3936.510088,55962.2404,59878.80496
2092.77252,401.90656,5402.84786,2043,21127.43367,4005.349349,55840.05235,59837.46923
2088.3275200000003,386.14896,5381.74656,2044,21082.55949,3848.311124,55621.96409,59607.77384
2079.47652,384.43876,5400.45396,2045,20993.20486,3831.267489,55815.31068,59755.68732
2062.2117200000002,400.21386,5414.53356,2046,20818.90932,3988.480117,55960.82757,59841.03258
2079.58012,386.58856,5406.15676,2047,20994.25075,3852.692121,55874.25083,59812.48788
2079.7659200000003,398.11446,5418.61216,2048,20996.12648,3967.557766,56002.98112,59940.91037
2067.46252,386.82206,5416.32686,2049,20871.91839,3855.019152,55979.36186,59868.08085
2065.1863200000003,402.18235999999996,5409.89346,2050,20848.93918,4008.097937,55912.87074,59807.96125
2079.5699200000004,402.10116,5410.16226,2051,20994.14777,4007.288708,55915.64887,59861.27623
2083.8907200000003,402.24186,5420.63956,2052,21037.7681,4008.690906,56023.93491,59977.81733
2085.8673200000003,388.71846,5412.92026,2053,21057.72272,3873.918432,55944.15363,59901.44619
2066.8995200000004,397.76686,5391.90776,2054,20866.23467,3964.093629,55726.98314,59637.3242
2073.50372,394.96926,5412.77926,2055,20932.90689,3936.213105,55942.69635,59860.38456
2069.4535200000005,398.14266,5416.52916,2056,20892.01839,3967.838803,55981.45269,59884.41552
2045.8023200000002,395.15566,5414.15186,2057,20653.24941,3938.070743,55956.88258,59776.56581
2050.03652,400.40266,5421.86716,2058,20695.99547,3990.361674,56036.62252,59869.44361
2073.3309200000003,394.83516000000003,5404.26976,2059,20931.1624,3934.876681,55854.74812,59777.50163
2071.36232,400.08716,5409.97886,2060,20911.28854,3987.217441,55913.75338,59829.15433
2075.4719200000004,400.06396,5410.05566,2061,20952.77671,3986.986233,55914.54713,59844.39399
2092.8095200000002,388.48416,5400.76316,2062,21127.8072,3871.583428,55818.50635,59808.68705
2073.3519200000005,397.95556,5406.20546,2063,20931.37441,3965.974189,55874.75416,59798.32387
2088.78832,386.50656000000004,5404.43856,2064,21087.21147,3851.87492,55856.49271,59828.54842
2091.0159200000003,386.62906000000004,5412.98646,2065,21109.70004,3853.095739,55944.83782,59919.03422
2077.2503200000006,397.76846,5395.88176,2066,20970.73042,3964.109574,55768.05562,59712.32475
2083.6767200000004,375.17356,5402.28766,2067,21035.60768,3738.931692,55834.26252,59782.44953
2079.25732,392.54626,5392.06366,2068,20990.99194,3912.065797,55728.59441,59679.16083
2062.27912,395.09266,5416.35006,2069,20819.58975,3937.442894,55979.60164,59855.44732
2075.4219200000002,402.09456,5408.19446,2070,20952.27194,4007.222933,55895.31107,59827.59676
2081.6117200000003,390.69776,5406.25476,2071,21014.76062,3893.643882,55875.26369,59823.28743
2116.1749200000004,384.00646,5386.96266,2072,21363.69091,3826.959243,55675.87405,59756.6386
2111.9845200000004,388.10576000000003,5384.1089600000005,2073,21321.38703,3867.812342,55646.3802,59716.67394
2085.5449200000003,384.32946,5395.84166,2074,21054.46795,3830.17822,55767.64118,59732.66015
2088.40032,390.34425999999996,5386.53366,2075,21083.29444,3890.120947,55671.44021,59656.91578
2085.6431200000006,377.16276,5398.57386,2076,21055.45933,3758.755804,55795.87928,59754.83878
2085.2489200000005,392.37736,5383.66936,2077,21051.47971,3910.382561,55641.83681,59619.37515
2095.19212,402.17806,5420.85076,2078,21151.86057,4008.055083,56026.11772,60019.92651
2098.9011200000004,384.25406,5396.09126,2079,21189.30451,3829.426793,55770.22087,59782.67868
2104.8565200000003,376.81416,5383.81066,2080,21249.42682,3755.281701,55643.29718,59680.95846
2092.55632,382.07946,5386.49126,2081,21125.25104,3807.755007,55671.00199,59666.03466
2102.7481200000007,372.64536000000004,5379.93066,2082,21228.14162,3713.735974,55603.19622,59633.39049
2094.8643200000006,388.47256,5400.80156,2083,21148.55128,3871.467824,55818.90323,59816.38105
2081.4465200000004,392.63896,5398.72056,2084,21013.09285,3912.989633,55797.39547,59751.24183
2090.89172,371.01216,5402.36246,2085,21108.44619,3697.459712,55835.0356,59806.26145
2085.6431200000006,377.16276,5398.57386,2086,21055.45933,3758.755804,55795.87928,59754.83878
2096.7833200000005,374.90446000000003,5390.24576,2087,21167.92441,3736.249876,55709.80587,59712.83829
2088.3413200000005,376.84736000000004,5379.72146,2088,21082.69881,3755.612568,55601.03408,59582.37831
2098.6001200000005,372.63876,5377.96286,2089,21186.26578,3713.670199,55582.85842,59599.52478
2094.6749200000004,370.73566,5386.36576,2090,21146.63921,3694.704148,55669.70491,59665.29337
2079.5903200000002,371.07596,5402.15126,2091,20994.35372,3698.095534,55832.85278,59764.08829
2106.8693200000002,370.56176,5379.9776600000005,2092,21269.74689,3692.971083,55603.68198,59647.37729
2107.0559200000002,361.39426,5386.46206,2093,21271.6307,3601.608951,55670.7002,59704.9472
2083.5133200000005,380.22026,5395.74366,2094,21033.95808,3789.226458,55766.62832,59721.87592
2094.9281200000005,377.14036,5400.63766,2095,21149.19537,3758.532569,55817.20927,59807.8246
2079.4881200000004,382.37836,5400.4241600000005,2096,20993.32197,3810.733807,55815.00269,59754.12776
2092.68172,366.65626000000003,5388.15876,2097,21126.517,3654.04937,55688.2361,59672.95399
2085.2323200000005,374.77456,5377.74306,2098,21051.31212,3734.955309,55580.58672,59550.89633
2069.30612,386.64656,5405.96476,2099,20890.53032,3853.270142,55872.26645,59774.34321
2085.7293200000004,382.40316,5404.32136,2100,21056.32955,3810.98096,55855.28142,59813.92022
2094.8759200000004,386.41216,5400.77176,2101,21148.66839,3850.934141,55818.59524,59814.80956
2094.7937200000006,377.03606,5394.01916,2102,21147.83855,3757.493128,55748.80509,59743.44398
2096.86952,380.14486,5395.99326,2103,21168.79464,3788.475031,55769.20801,59771.85768
2098.8475200000003,380.07366,5392.24966,2104,21188.76339,3787.765461,55730.51678,59742.79339
2092.6853200000005,372.86726000000004,5390.13916,2105,21126.55335,3715.947401,55708.70413,59695.88962
2083.40032,372.88966,5388.07536,2106,21032.8173,3716.170637,55687.37414,59642.87859
2081.13572,386.18956,5381.61216,2107,21009.9552,3848.715738,55620.57503,59580.86267
2071.17032,399.93816,5400.52386,2108,20909.35022,3985.732526,55816.03312,59737.06172
2083.3647200000005,399.76426000000004,5394.13576,2109,21032.4579,3983.999461,55750.01019,59718.50779
2075.2361200000005,390.56865999999997,5395.73906,2110,20950.39621,3892.357288,55766.58077,59699.08775
2085.0569200000004,392.22836,5374.21436,2111,21049.54139,3908.897646,55544.11655,59527.40173
2094.8491200000003,384.32196,5398.85096,2112,21148.39783,3830.103476,55798.74319,59794.85066
2098.6895200000004,394.43686,5388.67626,2113,21187.16831,3930.907275,55693.58462,59717.02857
2104.91192,384.10006,5388.64246,2114,21249.9861,3827.892049,55693.23529,59732.32896
2090.6319200000003,386.33106000000004,5394.07646,2115,21105.8234,3850.125909,55749.3973,59735.03621
2101.0081200000004,374.97066,5395.99556,2116,21210.57557,3736.909616,55769.23178,59783.44439
2105.1115200000004,386.32436,5399.07276,2117,21252.00115,3850.059138,55801.03556,59834.99042
2091.1437200000005,408.45696,5425.59086,2118,21110.99024,4070.629797,56075.10808,60055.48835
2124.41292,394.32166,5391.04726,2119,21446.85704,3929.759206,55718.08961,59832.40088
2124.29012,392.15696,5384.39896,2120,21445.61732,3908.186083,55649.37744,59766.55946
2120.48912,405.87076,5403.42586,2121,21407.2446,4044.856059,55846.02616,59945.055
